POSTO,Data,Dia m3/s,NÍVEL RES. (m),VOLUME (%VU) ARM. nan,nan ESP. nan,VAZÃO (m3/s) TUR. nan,nan VER. nan,nan OTR. nan,nan DFL. nan,nan TRA. nan,nan AFL. nan,nan INC. nan,nan Usos Con.,nan EVP. nan,nan ART. nan
134,2020-07-15,50,349.76,31.79,-,54,0,0,54,0,49,50,0.32,0.21,0
263,2020-07-15,54,257.94,102.66,-,52,0,0,52,0,57,2,0.35,0.18,0
149,2020-07-15,85,312.84,0.0,-,0,82,0,82,0,84,85,1.31,0.05,0
141,2020-07-15,238,184.71,40.2,-,231,0,0,231,0,232,58,6.04,0.37,0
148,2020-07-15,333,89.92,80.23,-,246,48,0,294,0,294,91,8.78,0.78,0
144,2020-07-15,379,59.89,30.2,-,359,0,0,359,0,355,46,11.16,0.14,0
196,2020-07-15,21,554.97,99.43,-,19,0,0,21,0,21,21,0.18,0.02,0
283,2020-07-15,23,85.74,94.28,-,26,0,0,26,0,22,23,1.02,0.12,0
255,2020-07-15,19,502.88,75.76,100,160,0,0,160,0,12,19,0.41,4.94,0
188,2020-07-15,40,109.89,96.01,-,61,28,0,89,0,168,17,3.61,1.72,0
254,2020-07-15,29,117.98,149.6,-,153,0,0,153,0,28,29,0.0,0.0,0
155,2020-07-15,45,614.64,30.61,-,51,0,0,51,0,44,45,2.54,0.49,0
156,2020-07-15,222,570.77,88.66,100,598,0,0,598,0,195,176,9.0,21.63,0
158,2020-07-15,35,827.07,83.06,100,55,0,0,55,0,32,35,1.96,1.45,0
168,2020-07-15,639,0.0,0.0,-,0,0,0,0,0,0,0,0.0,0.0,0
169,2020-07-15,928,391.32,83.8,100,1635,0,0,1635,0,780,639,0.0,0.0,0
172,2020-07-15,931,303.29,84.0,100,1317,0,0,1317,0,1540,0,0.0,0.0,0
173,2020-07-15,931,251.48,73.68,-,0,0,0,0,1294,1317,0,0.0,0.0,0
174,2020-07-15,931,229.78,80.61,-,0,0,0,0,0,0,0,0.0,0.0,0
175,2020-07-15,931,251.24,61.24,-,1294,0,0,1294,0,1294,0,0.0,0.0,0
178,2020-07-15,941,137.65,60.98,-,1361,0,0,1361,0,1294,0,0.0,0.0,0
190,2020-07-15,230,303.32,86.56,100,264,0,0,264,0,218,230,5.16,10.99,0
270,2020-07-15,285,440.26,37.53,-,303,0,0,303,0,228,285,24.73,32.26,0
191,2020-07-15,305,332.91,96.82,-,313,0,0,313,0,313,19,24.88,3.73,0
253,2020-07-15,326,286.91,81.54,-,337,0,0,337,0,337,18,25.08,2.35,0
257,2020-07-15,474,262.26,61.12,-,564,0,0,564,0,564,145,30.28,5.99,0
273,2020-07-15,649,211.85,43.0,-,639,0,0,639,0,569,153,32.92,15.47,0
271,2020-07-15,1331,155.65,92.08,-,1340,0,0,1340,0,1218,648,35.46,11.22,0
275,2020-07-15,3138,73.84,98.77,-,3268,0,0,3268,0,2923,1733,96.44,-7.44,0
204,2020-07-15,1183,57.22,0.0,-,473,919,0,1392,0,1245,1183,0.0,-0.27,0
280,2020-07-15,1190,41.91,94.73,-,397,940,0,1337,0,1304,4,0.01,0.0,0
297,2020-07-15,1203,20.21,0.0,-,1332,0,0,1332,0,1336,10,0.0,-0.15,0
296,2020-07-15,29,479.14,87.8,-,26,0,0,29,0,29,29,0.04,0.06,0
285,2020-07-15,11948,84.4,18.64,-,11490,0,0,11490,0,11472,11948,58.58,0.49,0
287,2020-07-15,11418,71.28,98.4,-,11439,0,0,11540,0,11540,182,58.58,0.92,0
269,2020-07-15,735,49.25,59.8,-,1300,0,0,1300,0,712,735,0.03,-4.38,0
279,2020-07-15,108,86.13,72.41,-,222,0,0,222,0,108,108,0.36,-0.43,0
291,2020-07-15,117,213.52,4.35,-,87,30,0,117,0,117,117,0.18,0.0,0
145,2020-07-15,62,266.8,70.82,-,76,0,0,80,0,58,62,0.26,0.52,0
227,2020-07-15,395,296.85,39.38,-,649,0,0,649,0,384,395,0.0,0.0,0
228,2020-07-15,445,271.78,63.33,-,737,0,0,737,0,692,44,0.0,0.0,0
229,2020-07-15,648,220.44,100.0,-,860,0,0,860,0,877,190,21.89,0.8,0
230,2020-07-15,659,161.3,90.07,-,796,0,0,796,0,875,2,0.0,0.0,0
277,2020-07-15,240,32.26,100.63,-,162,66,0,228,0,239,240,0.06,-0.44,0
288,2020-07-15,3107,96.89,0.0,-,1008,0,0,1020,2067,3087,3107,7.8,0.0,986
292,2020-07-15,2121,96.84,78.73,-,2083,0,0,2083,0,0,0,0.0,0.0,2121
290,2020-07-15,1480,30.49,163.67,-,475,981,0,1460,0,1456,1480,0.82,-0.32,0
1,2020-07-14,50,912.82,98.42,100,41,0,0,41,0,49,50,0.49,0.89,0
2,2020-07-14,50,885.73,93.54,-,51,0,0,51,0,49,0,0.0,0.0,0
211,2020-07-14,120,807.96,80.03,-,108,0,0,108,0,108,70,3.45,0.47,0
6,2020-07-14,313,762.61,59.82,100,700,0,0,700,0,255,192,15.4,18.18,0
7,2020-07-14,372,663.24,72.9,100,1096,0,0,1096,0,723,58,16.74,3.66,0
8,2020-07-14,386,621.38,71.72,-,1134,0,0,1134,0,1118,13,17.15,0.84,0
9,2020-07-14,392,557.77,75.67,-,790,474,0,1264,0,1208,5,17.55,0.58,0
10,2020-07-14,408,511.92,29.57,-,1284,0,0,1284,0,1233,16,18.06,0.99,0
11,2020-07-14,445,494.54,75.75,-,1473,0,0,1473,0,1496,35,21.56,4.05,0
12,2020-07-14,515,466.28,44.92,-,1556,0,0,1556,0,1171,68,35.95,3.04,0
14,2020-07-14,21,851.06,77.42,100,35,0,0,35,0,16,21,1.98,0.54,0
15,2020-07-14,35,664.3,84.22,-,48,0,0,48,0,47,13,4.98,0.02,0
16,2020-07-14,36,572.71,94.56,-,49,0,0,49,0,46,1,0.0,0.0,0
17,2020-07-14,774,437.01,37.88,95,1454,0,0,1454,0,1717,214,117.23,5.84,0
18,2020-07-14,909,377.55,36.15,100,1729,0,0,1729,0,1511,125,131.85,12.02,0
22,2020-07-14,49,797.6,78.55,-,139,0,0,139,0,61,49,5.58,4.16,0
251,2020-07-14,80,747.38,53.73,-,97,0,0,97,0,138,30,7.64,3.41,0
24,2020-07-14,215,640.12,41.26,100,519,0,0,519,0,282,134,24.69,5.94,0
25,2020-07-14,134,800.47,49.3,100,272,0,0,272,0,120,134,4.9,7.35,0
206,2020-07-14,139,695.19,72.16,-,385,0,0,385,0,310,5,8.36,0.96,0
207,2020-07-14,140,623.59,40.9,-,367,0,0,374,0,397,1,9.19,0.55,0
28,2020-07-14,142,564.95,83.33,-,367,0,0,367,0,377,2,11.12,1.09,0
205,2020-07-14,55,840.88,67.26,-,51,5,0,56,0,52,55,3.86,4.26,0
23,2020-07-14,69,769.05,23.95,-,61,9,0,70,0,134,13,4.42,1.56,0
209,2020-07-14,188,591.16,78.4,-,196,0,0,196,0,101,118,11.93,1.23,0
31,2020-07-14,669,512.82,60.7,100,1737,0,0,1737,0,1131,120,64.92,13.49,0
32,2020-07-14,708,430.61,70.0,-,1740,0,0,1740,0,1925,38,69.42,1.58,0
33,2020-07-14,1235,397.7,65.51,100,2057,0,0,2057,0,2122,524,116.43,14.68,0
247,2020-07-14,82,475.06,2.86,-,81,0,0,81,0,81,82,0.85,0.39,0
248,2020-07-14,85,446.62,29.83,-,0,57,0,57,0,103,3,0.88,0.6,0
261,2020-07-14,92,353.77,87.92,-,44,0,0,44,0,42,6,0.94,0.28,0
294,2020-07-14,100,446.44,93.39,-,89,0,0,89,0,89,100,0.62,2.03,0
241,2020-07-14,108,370.45,94.75,-,96,0,0,96,0,101,8,0.67,0.87,0
99,2020-07-14,51,582.6,82.6,-,58,0,0,58,0,49,51,0.14,0.67,0
34,2020-07-14,2622,326.66,71.54,100,3821,0,0,3821,-220,3867,211,255.71,27.98,0
318,2020-07-14,30,727.21,73.21,-,6,0,0,6,0,5,0,0.0,0.0,30
118,2020-07-14,10,743.76,72.73,-,0,0,0,11,0,22,10,7.87,0.9,28
119,2020-07-14,12,0.0,0.0,-,0,0,0,0,0,4,12,0.0,0.0,0
117,2020-07-14,17,733.82,62.02,-,0,0,0,15,0,7,17,10.3,0.2,0
160,2020-07-14,3,769.04,91.36,-,0,0,0,8,0,5,3,3.85,0.01,0
161,2020-07-14,41,711.01,37.32,-,0,80,0,80,0,42,41,0.0,0.0,0
164,2020-07-14,31,711.01,37.24,-,0,80,0,80,0,77,75,0.0,0.01,0
237,2020-07-14,196,450.59,89.28,100,246,0,0,246,0,178,156,53.87,5.54,169
238,2020-07-14,226,427.02,50.95,-,257,0,0,257,0,257,32,64.09,1.25,199
239,2020-07-14,287,403.8,59.51,-,350,0,0,350,0,311,61,72.19,2.37,261
240,2020-07-14,350,382.22,56.87,100,428,0,0,428,0,358,59,77.48,11.09,323
242,2020-07-14,377,357.68,83.16,-,429,0,0,429,0,452,23,83.75,4.77,350
243,2020-07-14,403,326.71,72.33,100,259,0,0,259,220,563,13,90.99,17.34,375
245,2020-07-14,3316,279.7,89.14,-,4492,0,0,4501,0,4388,284,348.46,7.37,3288
154,2020-07-14,92,344.04,3.93,-,73,17,0,90,0,90,92,0.0,0.36,0
246,2020-07-14,4013,257.22,87.93,-,4935,0,0,4939,0,4939,516,368.21,32.04,3984
47,2020-07-14,87,563.37,40.2,91.6,121,0,0,121,0,69,87,10.0,7.18,0
48,2020-07-14,90,531.47,84.86,-,133,0,0,134,0,134,2,10.22,0.22,0
49,2020-07-14,140,468.74,36.4,91.41,154,0,0,154,0,170,49,12.95,7.21,0
249,2020-07-14,143,397.98,95.9,-,145,0,0,147,0,143,2,12.99,0.07,0
50,2020-07-14,199,384.37,88.58,-,196,0,0,196,0,202,54,16.89,0.17,0
51,2020-07-14,204,365.96,95.87,-,195,0,0,195,0,206,4,17.2,0.39,0
52,2020-07-14,214,351.01,101.05,-,211,0,0,211,0,208,9,17.59,0.5,0
57,2020-07-14,108,631.01,52.44,-,122,0,0,142,0,107,108,1.89,2.43,0
61,2020-07-14,436,326.56,35.9,100,347,0,0,347,0,483,90,28.18,8.29,0
62,2020-07-14,483,283.83,90.89,-,357,0,0,357,0,374,41,29.31,1.34,0
63,2020-07-14,589,257.69,83.61,-,443,0,0,443,0,448,96,32.6,3.58,0
266,2020-07-14,6311,218.19,84.63,-,7478,0,0,7478,0,6903,1397,416.47,13.85,6283
74,2020-07-14,338,726.43,52.99,-,403,0,0,403,0,321,338,6.3,1.44,0
76,2020-07-14,467,604.3,45.08,-,636,0,0,636,-69,610,118,6.38,1.37,549
71,2020-07-14,63,804.37,95.28,-,65,0,0,72,0,61,63,0.4,0.2,0
72,2020-07-14,69,705.19,37.72,-,68,0,0,75,0,73,6,0.4,0.03,0
73,2020-07-14,92,605.38,40.89,-,0,0,0,10,69,91,23,0.41,0.02,10
77,2020-07-14,649,492.53,39.68,90.04,661,0,0,661,0,661,79,7.05,2.88,0
78,2020-07-14,691,396.49,92.96,-,680,22,0,702,0,657,31,7.18,0.92,0
222,2020-07-14,900,324.22,60.73,-,1055,0,0,1055,0,960,196,8.2,2.21,0
81,2020-07-14,981,258.67,66.06,-,1024,0,0,1024,0,1031,72,0.0,0.0,0
215,2020-07-14,1658,641.47,78.22,-,345,0,0,345,0,1655,1658,0.33,3.06,0
89,2020-07-14,289,704.08,61.56,-,314,0,0,327,0,287,289,0.78,0.87,0
216,2020-07-14,309,657.4,48.0,-,380,0,0,380,0,347,20,0.84,1.13,0
217,2020-07-14,2217,478.21,86.82,-,1047,0,0,1047,0,1236,514,1.4,1.52,0
92,2020-07-14,2409,368.64,76.1,-,1420,0,0,1420,0,1468,444,2.87,5.88,0
93,2020-07-14,172,594.36,64.71,-,35,0,0,35,0,206,172,0.33,3.95,0
220,2020-07-14,308,327.79,64.2,-,148,0,0,148,0,120,123,0.4,0.23,0
94,2020-07-14,2753,264.27,26.72,-,1726,75,0,1801,0,1683,195,4.07,3.19,0
286,2020-07-14,97,548.05,79.89,-,83,0,0,84,0,96,97,0.08,0.09,0
102,2020-07-14,1289,153.69,2.0,-,240,1047,0,1287,0,1287,1289,0.56,0.59,0
103,2020-07-14,1405,128.28,94.7,-,320,1038,0,1358,0,1349,48,0.58,0.67,0
110,2020-07-14,19,490.16,121.14,-,0,142,0,142,0,18,19,0.02,1.18,0
111,2020-07-14,1039,322.65,73.2,88.95,171,0,0,171,0,1100,965,0.34,8.14,0
112,2020-07-14,1064,278.38,71.5,-,161,0,0,161,0,171,3,0.35,0.11,0
113,2020-07-14,1236,182.32,85.73,-,293,0,0,293,0,259,80,0.42,0.72,0
114,2020-07-14,1335,94.86,110.93,-,341,53,0,394,0,370,89,0.47,0.79,0
98,2020-07-14,1008,241.29,249.77,-,157,878,0,1056,0,1007,1008,0.26,0.17,0
97,2020-07-14,1721,147.58,56.85,-,344,1285,0,1629,0,1630,328,1.04,0.02,0
284,2020-07-14,2188,105.55,272.77,-,336,1272,0,1640,0,1616,42,1.47,0.1,0
115,2020-07-14,7,834.74,36.81,-,7,0,0,7,0,7,7,0.05,0.15,0
101,2020-07-14,74,318.66,66.0,-,66,0,0,74,0,74,74,0.22,0.0,0
278,2020-07-14,78,283.55,58.07,-,123,0,0,123,0,76,78,0.28,7.97,0
259,2020-07-14,45,411.84,75.76,-,43,0,0,44,0,44,45,0.54,0.03,0
281,2020-07-14,63,395.53,81.29,-,52,11,0,63,0,61,63,0.93,0.34,0
295,2020-07-14,58,354.96,91.11,-,57,0,0,58,0,58,58,0.09,0.03,0
121,2020-07-14,34,704.73,45.04,-,94,0,0,94,0,31,34,0.18,3.52,0
122,2020-07-14,38,614.97,46.74,100,111,0,0,111,0,103,4,0.22,0.48,0
120,2020-07-14,8,617.66,65.69,-,48,0,0,48,8,8,8,0.12,1.2,0
123,2020-07-14,84,454.87,37.54,100,176,0,0,176,0,182,40,9.29,0.64,0
125,2020-07-14,101,352.47,69.89,-,0,72,0,72,120,189,16,10.1,0.03,0
197,2020-07-14,20,659.03,65.45,-,17,0,0,18,0,19,20,0.09,0.02,0
198,2020-07-14,42,436.99,66.67,-,36,0,0,38,0,38,23,0.85,0.0,0
129,2020-07-14,209,251.34,84.0,-,92,0,0,92,90,175,62,12.83,0.0,143
126,2020-07-14,90,250.88,88.06,-,92,0,0,92,0,90,0,0.0,0.0,90
130,2020-07-14,262,138.68,41.19,-,255,0,0,255,0,233,53,13.79,0.04,197
201,2020-07-14,1,442.5,15.05,-,0,0,0,0,5,0,1,0.04,0.0,0
202,2020-07-14,1,414.0,93.23,-,0,0,0,7,-5,0,0,0.03,0.62,2
203,2020-07-14,2,362.68,51.77,-,0,0,0,0,119,0,1,0.0,0.0,64
315,2020-07-14,64,362.68,51.77,-,0,0,0,0,119,0,1,0.0,0.0,64
316,2020-07-14,64,398.55,83.95,-,0,0,0,134,0,0,0,0.0,0.0,64
303,2020-07-14,2,398.45,0.0,-,25,0,0,25,0,0,0,0.03,0.0,2
131,2020-07-14,64,398.52,0.0,-,104,0,0,104,0,0,0,0.03,0.0,64
306,2020-07-14,66,86.29,94.36,-,115,0,0,115,0,0,0,0.03,0.04,66
262,2020-07-14,30,494.62,86.45,-,25,0,0,25,0,29,30,0.65,0.03,0
183,2020-07-14,33,371.95,68.18,-,32,0,0,32,0,31,3,0.66,0.01,0
134,2020-07-14,64,349.92,33.36,-,41,0,0,41,0,64,64,0.32,0.21,0
263,2020-07-14,67,257.82,101.33,-,56,0,0,56,0,47,2,0.35,0.18,0
149,2020-07-14,82,312.45,0.0,-,0,81,0,81,0,80,82,1.31,0.05,0
141,2020-07-14,246,184.71,40.2,-,244,0,0,244,0,243,60,6.04,0.37,0
148,2020-07-14,332,89.92,80.23,-,284,16,0,300,0,300,94,8.78,0.79,0
144,2020-07-14,380,59.99,38.12,-,350,0,0,350,0,355,48,11.16,0.14,0
196,2020-07-14,21,554.98,99.57,-,19,0,0,21,0,21,21,0.18,0.02,0
283,2020-07-14,23,85.79,95.38,-,26,0,0,26,0,22,23,1.02,0.12,0
255,2020-07-14,23,502.99,76.12,100,159,0,0,159,0,17,23,0.41,4.93,0
188,2020-07-14,44,109.8,92.75,-,88,23,0,111,0,174,21,3.61,1.73,0
254,2020-07-14,32,118.07,150.96,-,153,0,0,153,0,29,32,0.0,0.0,0
155,2020-07-14,46,614.67,32.08,-,54,0,0,54,0,44,46,2.54,0.49,0
156,2020-07-14,239,570.82,88.97,100,598,0,0,598,0,217,193,9.01,21.8,0
158,2020-07-14,36,827.14,83.64,100,45,0,0,45,0,34,36,1.93,1.46,0
168,2020-07-14,656,0.0,0.0,-,0,0,0,0,0,0,0,0.0,0.0,0
169,2020-07-14,951,391.34,84.06,100,1627,0,0,1627,0,800,656,0.0,0.0,0
172,2020-07-14,944,303.28,83.77,100,1464,0,0,1464,0,1540,0,0.0,0.0,0
173,2020-07-14,944,251.46,72.73,-,0,0,0,0,1420,1460,0,0.0,0.0,0
174,2020-07-14,944,229.8,81.63,-,0,0,0,0,0,0,0,0.0,0.0,0
175,2020-07-14,944,251.24,61.24,-,1414,0,0,1414,0,1449,0,0.0,0.0,0
178,2020-07-14,950,137.57,48.78,-,1488,0,0,1488,0,1414,0,0.0,0.0,0
190,2020-07-14,226,303.33,86.77,100,256,0,0,256,0,210,226,5.14,10.88,0
270,2020-07-14,291,440.27,37.55,-,301,0,0,301,0,251,290,24.68,32.29,0
191,2020-07-14,312,332.91,96.82,-,313,0,0,313,0,329,20,24.83,3.74,0
253,2020-07-14,334,286.91,81.54,-,335,0,0,335,0,321,20,25.03,2.36,0
257,2020-07-14,491,262.26,61.12,-,565,0,0,565,0,534,154,30.24,6.0,0
273,2020-07-14,668,211.86,44.24,-,638,0,0,638,0,638,162,32.88,15.37,0
271,2020-07-14,1374,155.67,92.52,-,1336,0,0,1336,0,1275,680,35.42,11.07,0
275,2020-07-14,3825,73.85,98.85,-,3902,0,0,3902,0,3902,2399,96.34,-7.5,0
204,2020-07-14,1273,57.53,21.17,-,527,935,0,1462,0,1305,1273,0.0,-0.29,0
280,2020-07-14,1280,42.02,97.25,-,396,1017,0,1413,0,1413,4,0.01,0.0,0
297,2020-07-14,1293,20.19,0.0,-,1411,0,0,1411,0,1396,10,0.0,-0.15,0
296,2020-07-14,29,479.14,87.8,-,27,0,0,30,0,30,29,0.04,0.06,0
285,2020-07-14,10968,84.41,18.74,-,11200,0,0,11200,0,11218,10968,58.58,0.41,0
287,2020-07-14,10211,71.28,98.4,-,10914,0,0,10984,0,10984,167,58.58,0.77,0
269,2020-07-14,789,49.28,60.42,-,1300,0,0,1300,0,809,789,0.03,-3.73,0
279,2020-07-14,88,86.14,72.6,-,229,0,0,229,0,58,88,0.36,-0.72,0
291,2020-07-14,121,213.52,4.35,-,90,31,0,121,0,121,121,0.18,0.0,0
145,2020-07-14,66,266.83,71.49,-,76,0,0,80,0,65,66,0.26,0.48,0
227,2020-07-14,412,296.96,40.51,-,624,0,0,624,0,383,412,0.0,0.0,0
228,2020-07-14,447,271.8,66.67,-,736,0,0,736,0,661,40,0.0,0.0,0
229,2020-07-14,733,220.43,97.91,-,943,0,0,943,0,926,273,22.02,0.79,0
230,2020-07-14,742,161.25,86.52,-,1017,0,0,1017,0,988,2,0.0,0.0,0
277,2020-07-14,235,32.24,100.42,-,162,56,0,218,0,241,235,0.06,-0.43,0
288,2020-07-14,3133,96.89,0.0,-,1003,0,0,1013,2306,3112,3133,7.79,0.0,993
292,2020-07-14,2140,96.85,79.04,-,2403,0,0,2403,0,0,0,0.0,0.0,2140
290,2020-07-14,1515,30.5,164.97,-,478,1014,0,1507,0,1503,1515,0.82,-0.32,0
1,2020-07-13,50,912.81,98.32,100,43,0,0,43,0,43,50,0.49,0.9,0
2,2020-07-13,50,885.82,95.63,-,51,0,0,51,0,52,0,0.0,0.0,0
211,2020-07-13,121,807.95,75.04,-,97,0,0,97,0,113,71,3.46,0.48,0
6,2020-07-13,312,762.64,60.02,100,690,0,0,690,0,271,190,15.39,18.34,0
7,2020-07-13,367,663.38,74.19,100,1045,0,0,1045,0,406,54,16.73,3.7,0
8,2020-07-13,381,621.41,72.47,-,1184,0,0,1184,0,1080,13,17.14,0.85,0
9,2020-07-13,387,557.93,81.0,-,781,285,0,1066,0,1212,5,17.54,0.59,0
10,2020-07-13,404,512.04,59.55,-,1039,0,0,1039,0,1035,15,18.04,1.0,0
11,2020-07-13,440,494.53,75.0,-,1080,0,0,1080,0,1103,33,21.54,4.08,0
12,2020-07-13,509,466.38,50.85,-,1477,0,0,1477,0,1011,67,35.91,3.07,0
14,2020-07-13,22,851.12,77.74,100,35,0,0,35,0,13,22,1.97,0.54,0
15,2020-07-13,37,664.35,85.29,-,52,0,0,52,0,51,14,4.97,0.02,0
16,2020-07-13,37,572.79,95.97,-,49,0,0,49,0,50,1,0.0,0.0,0
17,2020-07-13,772,436.9,37.36,95,1296,0,0,1296,0,1499,218,116.98,5.85,0
18,2020-07-13,897,377.57,36.34,100,1441,0,0,1441,0,1257,121,131.57,12.12,0
22,2020-07-13,50,797.67,79.17,-,137,0,0,137,0,28,50,5.57,4.1,0
251,2020-07-13,82,747.36,53.64,-,217,0,0,217,0,157,32,7.62,3.41,0
24,2020-07-13,215,640.19,41.42,100,504,0,0,504,0,267,132,24.66,5.97,0
25,2020-07-13,135,800.51,49.42,100,361,0,0,361,0,115,135,4.88,7.36,0
206,2020-07-13,140,695.32,76.6,-,376,0,0,376,0,393,5,8.34,0.97,0
207,2020-07-13,141,623.48,25.35,-,361,0,0,368,0,381,1,9.17,0.56,0
28,2020-07-13,143,564.93,76.66,-,372,0,0,372,0,377,1,11.09,1.1,0
205,2020-07-13,56,840.88,67.26,-,48,5,0,53,0,49,56,3.84,4.24,0
23,2020-07-13,69,768.92,20.9,-,24,21,0,45,0,73,13,4.4,1.55,0
209,2020-07-13,190,591.28,79.04,-,124,0,0,124,0,137,120,11.87,1.24,0
31,2020-07-13,668,512.91,61.11,100,1901,0,0,1901,0,897,116,64.8,13.63,0
32,2020-07-13,708,430.37,62.78,-,1746,0,0,1746,0,1754,38,69.3,1.59,0
33,2020-07-13,1233,397.69,65.4,100,2044,0,0,2044,0,1914,522,116.22,14.77,0
247,2020-07-13,83,475.06,2.86,-,81,0,0,81,0,79,83,0.84,0.4,0
248,2020-07-13,87,446.45,21.55,-,0,57,0,57,0,114,3,0.87,0.6,0
261,2020-07-13,94,353.79,88.96,-,65,0,0,65,0,55,6,0.93,0.27,0
294,2020-07-13,101,446.42,91.36,-,89,0,0,89,0,96,101,0.62,2.04,0
241,2020-07-13,110,370.44,93.71,-,96,0,0,96,0,96,8,0.67,0.87,0
99,2020-07-13,54,582.67,83.9,-,64,0,0,64,0,52,54,0.14,0.67,0
34,2020-07-13,2609,326.64,71.12,100,3940,0,0,3940,-177,3497,206,255.2,28.15,0
318,2020-07-13,28,727.23,73.26,-,6,0,0,6,0,5,0,0.0,0.0,28
118,2020-07-13,9,743.75,72.64,-,0,0,0,11,0,0,9,7.87,0.92,26
119,2020-07-13,11,0.0,0.0,-,0,0,0,0,0,3,11,0.0,0.0,0
117,2020-07-13,16,733.84,62.27,-,0,0,0,15,0,6,16,10.3,0.2,0
160,2020-07-13,4,769.05,91.45,-,0,0,0,8,0,0,4,3.85,0.01,0
161,2020-07-13,36,711.33,40.15,-,0,72,0,72,0,39,36,0.0,0.0,0
164,2020-07-13,30,711.33,40.15,-,0,72,0,72,0,72,72,0.0,0.01,0
237,2020-07-13,195,450.59,89.28,100,228,0,0,228,0,194,152,53.83,5.61,167
238,2020-07-13,232,427.02,50.95,-,262,0,0,262,0,213,30,64.01,1.26,204
239,2020-07-13,296,403.84,67.56,-,303,0,0,303,0,303,58,72.08,2.39,267
240,2020-07-13,359,382.22,56.87,100,389,0,0,389,0,319,52,77.36,11.2,329
242,2020-07-13,382,357.67,82.63,-,412,0,0,412,0,343,21,83.61,4.81,353
243,2020-07-13,408,326.7,72.12,100,258,0,0,258,177,686,13,90.82,17.47,382
245,2020-07-13,3316,279.75,90.94,-,4126,0,0,4135,0,4435,290,347.77,7.43,3290
154,2020-07-13,96,344.04,3.93,-,75,16,0,91,0,93,96,0.0,0.38,0
246,2020-07-13,4004,257.2,79.9,-,4901,0,0,4905,0,4666,513,367.49,32.62,3978
47,2020-07-13,89,563.38,40.32,91.6,121,0,0,121,0,61,89,9.93,7.26,0
48,2020-07-13,92,531.47,84.86,-,127,0,0,128,0,126,3,10.15,0.22,0
49,2020-07-13,148,468.75,36.51,91.41,154,0,0,154,0,162,54,12.87,7.31,0
249,2020-07-13,151,398.06,112.36,-,138,0,0,140,0,136,2,12.91,0.07,0
50,2020-07-13,208,384.32,86.74,-,199,0,0,199,0,205,56,16.8,0.18,0
51,2020-07-13,213,365.92,91.74,-,194,43,0,237,0,207,4,17.11,0.4,0
52,2020-07-13,224,351.02,102.09,-,199,16,0,215,0,252,9,17.49,0.5,0
57,2020-07-13,125,631.06,53.01,-,145,0,0,165,0,112,125,1.87,2.43,0
61,2020-07-13,448,326.53,35.68,100,351,0,0,351,0,399,90,27.98,8.4,0
62,2020-07-13,499,283.82,90.35,-,359,0,0,359,0,359,42,29.1,1.36,0
63,2020-07-13,612,257.69,83.61,-,442,0,0,442,0,491,98,32.37,3.65,0
266,2020-07-13,6467,218.24,84.94,-,7284,0,0,7284,0,6996,1483,415.32,14.15,6440
74,2020-07-13,360,726.5,53.18,-,583,0,0,583,0,338,360,6.3,1.47,0
76,2020-07-13,494,604.34,45.87,-,729,0,0,729,-52,756,121,6.38,1.39,581
71,2020-07-13,66,804.42,95.66,-,45,0,0,52,0,63,66,0.4,0.2,0
72,2020-07-13,72,705.26,51.75,-,47,0,0,54,0,53,6,0.4,0.03,0
73,2020-07-13,96,605.05,36.8,-,0,0,0,10,52,70,24,0.41,0.02,10
77,2020-07-13,685,492.53,39.68,90.04,370,0,0,370,0,796,84,7.05,2.93,0
78,2020-07-13,731,396.56,93.92,-,314,38,0,352,0,403,33,7.18,0.94,0
222,2020-07-13,954,324.28,63.74,-,573,0,0,573,0,557,207,8.2,2.25,0
81,2020-07-13,1040,258.68,67.07,-,662,88,0,750,0,753,76,0.0,0.0,0
215,2020-07-13,1566,640.88,75.98,-,314,6,0,320,0,1563,1566,0.33,3.04,0
89,2020-07-13,290,704.21,66.87,-,346,0,0,359,0,288,290,0.78,0.88,0
216,2020-07-13,318,657.45,49.0,-,380,0,0,380,0,404,25,0.84,1.14,0
217,2020-07-13,2090,478.11,86.08,-,673,0,0,673,0,1296,612,1.4,1.54,0
92,2020-07-13,2392,368.61,75.58,-,1313,0,0,1313,0,1137,488,2.87,5.91,0
93,2020-07-13,214,594.21,63.4,-,36,0,0,36,0,261,214,0.33,3.95,0
220,2020-07-13,375,328.31,90.44,-,136,0,0,136,0,137,153,0.4,0.23,0
94,2020-07-13,3243,264.27,26.72,-,1764,75,0,1839,0,1639,244,4.07,3.22,0
286,2020-07-13,100,547.85,75.7,-,114,0,0,115,0,99,100,0.08,0.09,0
102,2020-07-13,1507,153.69,2.0,-,199,1415,0,1614,0,1617,1507,0.56,0.59,0
103,2020-07-13,1620,128.28,94.7,-,275,1360,0,1635,0,1571,56,0.58,0.67,0
110,2020-07-13,85,490.29,125.64,-,0,181,0,181,0,84,85,0.02,1.21,0
111,2020-07-13,1435,322.22,70.81,88.95,178,0,0,178,0,1216,1044,0.34,8.02,0
112,2020-07-13,1420,278.18,68.1,-,217,0,0,217,0,160,6,0.35,0.11,0
113,2020-07-13,1470,182.54,87.57,-,304,0,0,304,0,347,145,0.42,0.72,0
114,2020-07-13,1622,94.97,114.29,-,340,87,0,427,0,485,161,0.47,0.8,0
98,2020-07-13,2549,242.08,341.5,-,158,2501,0,2681,0,2549,2549,0.26,0.18,0
